Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address 1,Address 2,County,lat,lon,Primary NAICS Code,Industry Type (subparts),val
1005438,110041143278,EAST KCL COMPACTION,CARLSBAD,NM,88220,"210 RED CLOUD RD, HWY 62/180",,EDDY,32.50244,-103.7685,212391,C,26.46
1001769,110043813914,EAST PAINTER FACILITY,Evanston,WY,82930,2.5 MILES NORTH ON HWY 89 THEN 5 MILES EAST,,UINTA,41.0682088,-110.7599266,211111,C (Abbr),23.31
1006818,110010370721,EAST PENN LYONS SMELTER & BATTERY PLT,LYON STATION,PA,19536,DEKA ROAD,,Berks,40.4803045,-75.7582257,331492,"C,R",17.01
1006407,110000502858,EAST TEXAS GAS PLANT,CARTHAGE,TX,75633,2628 US 79 NORTH,,PANOLA,32.186661,-94.262695,211112,"C,NN",79.905
1002735,110043815609,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,Lovington,NM,88260,29 Vacuum Complex Lane,,LEA,32.9753361,-103.4511768,211111,C,13.65
1002326,110000503928,EAST VEALMOOR GAS PLANT,COAHOMA,TX,79511,11703 EAST FM. 846,,HOWARD,32.496594,-101.351758,211112,C,44.1
1007018,110001712816,"EASTERN AREA LANDFILL, BIRMINGHAM",BIRMINGHAM,AL,35210,2787 ALTON DRIVE,,JEFFERSON,33.587611,-86.646139,562212,HH,131707.38
1001957,110040866783,EASTMAN CHEMICAL CO SC OPERATIONS,GASTON,SC,29053,500 K AVE,,LEXINGTON,33.86574,-81.01719,325211,C (Abbr),33.39
1004583,110000614069,EASTON UTILITIES COMM MUNI,EASTON,MD,21601,201 NORTH WASHINGTON STREET,,TALBOT,38.77714,-76.07624,221210,"C (Abbr),NN",11.34
1004634,110043814539,EASTSIDE COMPRESSOR STATION,BRYCELAND,LA,71008,HWY 9 ABOUT 3 MI SOUTH OF BRYCELAND,,BIENVILLE,32.36641,-92.9775558,486210,C (Abbr),10.08
1005493,110013981806,EBR NORTH LANDFILL,ZACHARY,LA,70791,16001 SAMUELS RD,,EAST BATON ROUGE,30.598236,-91.222398,562212,HH,212289
1002468,110043808617,ECD LANDFILL,ENNIS,TX,75119,5703 N INTERSTATE HIGHWAY 45,,ELLIS,32.394059,-96.653222,562212,"C,HH",37829.4
1007944,110030922116,ECDC ENVIRONMENTAL,EAST CARBON,UT,84520,1111 WEST HIGHWAY 123,,CARBON,39.5796427,-110.4500422,562212,"C,HH",96089.7
1005453,110007816471,ECOELECTRICA LP,PENUELAS,PR,00624,ROAD 337 KM 3.7,,PENUELAS,17.98,-66.75833,221112,C (Abbr),593.46
1000554,110013975706,EDGECOMBE COUNTY LANDFILL,TARBORO,NC,27886,COLONIAL ROAD,,EDGECOMBE,35.914501,-77.584297,562212,HH,28217.7
1007347,110000476315,EDGINGTON OIL COMPANY,LONG BEACH,CA,90805,2400 E. ARTESIA BLVD.,,LOS ANGELES,33.87461,-118.16412,324110,C,7.98
1007392,110022523269,EES COKE BATTERY,RIVER ROUGE,MI,48218,1400 ZUG ISLAND,,WAYNE,42.29,-83.11,324199,"C,Q",30.24
1001253,110043813923,"EFS Parlin Holdings, LLC",PARLIN,NJ,08859,970 WASHINGTON ROAD,,Middlesex,40.4601511,-74.3176876,221112,"C,D",18.48
1003574,110012670840,EGAN,Evangeline,LA,70537,401 Ida Fruge Road,,ACADIA,30.259444,-92.573333,486210,C,18.27
1006146,110043814557,EIELSON AIR FORCE BASE,EIELSON AFB,AK,99702,"2310 CENTRAL AVE, SUITE 100",,Fairbanks North Star,64.6770035,-147.038251,928110,C,772.17
1007767,110043972145,EKA CHEMICALS INC,COLUMBUS,MS,39702,4374 NASHVILLE FERRY ROAD EAST,,Lowndes,33.4497573,-88.3433623,325188,C,9.87
1003313,110043813932,EL CEDRO GAS Treating PLANT,BLANCO,NM,87412,24 MI E OF BLANCO ON US HWY 64 T29N R5W Section 31,,SAN JUAN,36.6378179,-107.4321959,213112,C (Abbr),57.54
1003993,110000746373,EL DORADO CHEMICAL COMPANY,EL DORADO,AR,71730,4500 NORTHWEST AVE.,,UNION,33.263865,-92.684804,325311,"C,V",8.19
1002830,110000503937,EL DORADO NITROGEN LP,BAYTOWN,TX,77520,8490 WEST BAY ROAD,,Harris,29.7299827,-94.9870491,325311,V,
1007693,110005982339,EL SOBRANTE LANDFILL,CORONA,CA,92883,10910 DAWSON CANYON ROAD,,RIVERSIDE,33.782526,-117.46764,562212,"C,HH",107669.31
1006232,110021120142,ELBERTA COMPRESSOR STATION,ELBERTA,UT,84626,"SE1/4  SW1/4  SECT 7, T10S, R1",,UTAH,40.155903,-112.028099,486210,C,18.48
1002491,110010296991,ELDA RDF,CINCINNATI,OH,45232,5701 ESTE AVENUE,,HAMILTON,39.18529,-84.50104,562212,HH,45369.66
1005197,110009989904,ELECTRO-MOTIVE DIESEL INC,MCCOOK,IL,60525,9301 WEST 55TH STREET,,COOK,41.790899,-87.849421,336510,C,16.38
1005640,110000350272,ELEMENTIS CHROMIUM,CASTLE HAYNE,NC,28429,5408 HOLLY SHELTER ROAD,,NEW HANOVER,34.37,-77.86,325188,"C,U",138.39
1002020,110041205692,ELI LILLY AND COMPANY-CLINTON LABS,CLINTON,IN,47842,10500 S ST RD 63,,VERMILLION,39.73374,-87.39556,325411,C,307.65
1006726,110043808671,ELK CITY GAS PLANT,ELK CITY,OK,73644,4 MI S OF I-40 on Hwy 6,,Beckham,35.4168123,-99.4117197,211112,C (Abbr),11.76
1007672,110034174863,"ELK RIVER SANITARY LANDFILL, INC.",ELK RIVER,MN,55330,22460 HIGHWAY 169 NW,,SHERBURNE,45.377638,-93.56418,562212,"C,HH",90201.51
1006989,110013867734,ELK RUN SANITARY LANDFILL,ONAWAY,MI,49765,20667 5 MILE HIGHWAY,,PRESQUE ISLE,45.28242,-84.22083,562212,"C,HH",25956
1007332,110007284376,ELKHART COUNTY LANDFILL,ELKHART,IN,46517,59530 CR 7 S,,ELKHART,41.637489,-85.974998,562212,HH,5313
1003954,110018859467,ELKHORN VALLEY ETHANOL LLC,NORFOLK,NE,68701,3002 NORTH VICTORY ROAD,,MADISON,42.06789,-97.38766,325193,C (Abbr),27.3
1002855,110043815618,ELLIOTT CONSTRUCTION COMPANY LANDFILL,Morris,OK,74445,17480 South 270 Road,,OKMULGEE,35.603546,-95.889874,562212,HH,25699.8
1001672,110002095321,ELLWOOD CITY FORGE NEW CASTLE,NEW CASTLE,PA,16101,712 MORAVIA STREET,,LAWRENCE,40.99318,-80.34704,332111,C,12.6
1001673,110017811082,ELLWOOD NATL FORGE,IRVINE,PA,16329,ONE FRONT ST,,Warren,41.8165965,-79.2620294,331111,"C,Q",9.45
1001669,110000330927,ELLWOOD QUALITY STEELS,NEW CASTLE,PA,16101,700 MORAVIA STREET,,LAWRENCE,40.99341,-80.34696,331111,"C,Q",15.96
1001911,110007196676,ELLWOOD TEXAS FORGE NAVASOTA,NAVASOTA,TX,77868,INTERSTATE DRIVE,,GRIMES,30.345472,-96.078556,332111,C,11.97
1005058,110043814566,ELMORE CITY GAS PLANT,ELMORE CITY,OK,73433,2MI W 4MI S OF JCT HWY74 & 29,,Garvin,34.614973,-97.4165053,211112,C (Abbr),11.55
1003518,110000490816,EMERALD KALAMA CHEMICAL LLC,KALAMA,WA,98625,1296 NORTHWEST 3RD STREET,,COWLITZ,46.020552,-122.856434,325199,C (Abbr),105
1006236,110043815627,EMORY UNIVERSITY,ATLANTA,GA,30322,100 Water Tower Place,,DEKALB,33.7950818,-84.3249379,611310,C,22.26
1004509,110038173437,EMPIRE MINE,PALMER,MI,49871,101 EMPIRE MINE RD,,MARQUETTE,46.373611,-87.610833,212210,"C,Q",926.31
1003421,110043783554,ENCANA OIL AND GAS USA - FORT LUPTON GAS PLANT,Fort Lupton,CO,80621,16157,,WELD,40.1247268,-104.798771,211112,"C (Abbr),NN",17.22
1004854,110001508379,ENERGY SYSTEMS COMPANY,OMAHA,NE,68102,2152 HOWARD ST,,DOUGLAS,41.25548,-95.94404,333415,C,22.89
1001316,110022525212,"ENERGY SYSTEMS GROUP, LLC- North Chicago Energy Center",NORTH CHICAGO,IL,60064,"3001  GREEN BAY RD, Bldg 195",,LAKE,42.3085,-87.86253,221112,C,8.19
1002788,110043815654,ENID CITY LNDFLL,ENID,OK,73701,1313 EAST SOUTHGATE ROAD,,Garfield,36.4189191,-97.8068851,562212,"C,HH",56852.04
1003141,110000493831,ENKEI AMERICA INC,COLUMBUS,IN,47201,2900 W INWOOD DR,,BARTHOLOMEW,39.13609,-85.954604,331524,C,10.29
1002479,110043808699,ENOGEX GAS GATHERIN/ASHLAND #2 CMPSR STA,ASHLAND,OK,74570,4.25 MILES SW OF,,Hughes,34.8415371,-96.1102943,486210,C (Abbr),10.92
1002465,110007734513,ENOGEX PROD LLC/THOMAS PROCESSING PLT,THOMAS,OK,73669,2.5 MILES W OF,,CUSTER,35.73953,-98.79749,211112,C (Abbr),15.96
1002470,110043799878,ENOGEX PROD LLC/WETUMKA GAS PLT,WETUMKA,OK,74883,12 MI SE OF TOWN OFF HWY 75,,Hughes,35.2530196,-96.2163597,211112,"C (Abbr),NN",13.65
1004074,110002175048,ENOREE LANDFILL,GREER,SC,29651,1311 ANDERSON RIDGE RD,,GREENVILLE,34.807015,-82.192097,562212,"C,HH",140890.68
1002666,110043799887,ENTERPRISE COMPRESSOR STATION,ROGGEN,CO,80643,"40.1910, -104.4877",,WELD,40.172656,-104.4257533,486210,C,15.96
1007589,110001346892,ENVIROFIL OF ILLNOIS INC,MACOMB,IL,61455,13998 EAST 1400TH STREET,,MC DONOUGH,40.4795,-90.63789,562212,"C,HH",15108.66
1007701,110001336705,ENVIRONTECH LANDFILL,MORRIS,IL,60450,1800 ASHLEY ROAD,,GRUNDY,41.37598,-88.4027,562212,"C,HH",18964.05
1001622,110015844443,"EP MINERALS, LLC",LOVELOCK,NV,89419,150 COAL CANYON RD,,PERSHING,40.244365,-118.391087,212399,C (Abbr),11.55
1001623,110001653318,"EP Minerals, LLC",Vale,OR,97918,2630 Graham Blvd.,,MALHEUR,43.983117,-117.382537,212399,C (Abbr),10.08
1000170,110043808797,EP Newington Energy LLC,NEWINGTON,NH,03801,200 SHATTUCK WAY,,Rockingham,43.0874906,-70.8357792,221112,"C,D",15.12
1002060,110043799342,EPNG Station 1775 Mojave Topock,TOPOCK,AZ,86436,5499 WEST NEEDLE MOUNTAIN ROAD,,MOHAVE,34.7444764,-114.3697976,486210,C,10.29
1002116,110043786720,EPNG Station 6210 Bondad,Ignacio,CO,81137,2227 County Road 318,,LA PLATA,37.096339,-107.769381,486210,C,22.26
1001981,110007203588,EPNG Station 6312 Cornudas,SALT FLAT,TX,79847,65 miles East of El Paso & 5 miles off Hwy 62 on FM 2317,,HUDSPETH,31.69722,-105.465279,486210,C,43.05
1001990,110043799351,EPNG Station 6339 Keystone,Kermit,TX,79745,"6 miles North of Kermit, TX on Hwy 18",,WINKLER,31.7473945,-102.8514837,486210,C,19.95
1001982,110043783572,EPNG Station 6521 Eunice A,OIL CENTER,NM,88240,283 Gulf Road,,LEA,32.6702606,-103.4049445,486210,C,18.27
1002118,110043784116,EPNG Station 6560 Pecos River,Carlsbad,NM,88263,621 South Main,,Eddy,32.0847829,-104.0769024,486210,C,21.21
1001986,110043814290,EPNG Station 6735 Hackberry,Topock,AZ,86436,"HC 12, Box 7 Needle Mountain Road",,MOHAVE,34.7444764,-114.3697976,486210,C,23.31
1001997,110010378830,EPNG Station 6741 Alamo Lake,WENDEN,AZ,85357,13 Mi NW of Wenden on Alamo Dam Access Rd; then 5 Mi NW on Pipeline Access Road,,LA PAZ,34.07,-113.610277,486210,C,13.44
1001996,110043799896,EPNG Station 6750 Leupp,Topock,AZ,86436,5499 West Needle Mt. Road,,MOHAVE,34.7444764,-114.3697976,486210,C,28.77
1002117,110043784125,EPNG Station 6755 Navajo,Ganado,AZ,86047,"15 Miles SW of Ganado, AZ on Indian Road 9205",,Navajo,35.4024499,-110.6168921,486210,C,22.89
1001976,110043800973,EPNG Station 6786 Seligman,Flagstaff,AZ,86004,3920 East El Paso Drive,,COCONINO,35.22605,-111.58634,486210,C,13.44
1002196,110043800982,EPNG Station 6793 Wenden,Tonopah,AZ,85354,"33 Mi W of Tonopah on I-10, Marker 63, 3 Mi S",,MARICOPA,33.4184018,-113.0965064,486210,C,10.5
1007437,110043786739,EPNG Station 6794 Williams,Williams,AZ,85046,11 miles NE of Williams,,Maricopa,33.6262751,-112.0198194,486210,C,31.5
1002064,110043783581,EPNG Station 6796 Window Rock,St. Michaels,AZ,86511,No. 10 El Paso Camp Road,,APACHE,35.7497181,-109.3307345,486210,C,35.07
1001988,110043784474,EPNS Station 6335 Hueco,Carlsbad,NM,88220,4305 National Parks Highway,,EDDY,32.36571,-104.23567,486210,C,14.07
1003622,110006749625,EPPERSON WASTE DISPOSAL,WILLIAMSTOWN,KY,41097,2360 CYNTHIANA ROAD,,GRANT,38.621944,-84.533611,562212,"C,HH",41361.6
1002758,110043800991,EQUISTAR CHEMICALS LAPORTE COMPLEX,LA PORTE,TX,77571,1515 MILLER CUT- OFF ROAD,,HARRIS,29.70644,-95.06693,325110,"C,X",1824.27
1006656,110000506079,EQUISTAR CHEMICALS LIMITED PARTNERSHIP BAYPORT PLANT,PASADENA,TX,77507,5761 UNDERWOOD ROAD,,HARRIS,29.627167,-95.080194,325199,"C,PP,X",5.04
1002927,110012169517,EQUISTAR CHEMICALS LP,CLINTON,IA,52732,3400 ANAMOSA ROAD,,CLINTON,41.807253,-90.285498,325199,"C,X",750.75
1000342,110000433013,EQUISTAR CHEMICALS LP,MORRIS,IL,60450,8805 N. TABLER RD.,,GRUNDY,41.414167,-88.328638,325110,"C,X",1102.92
1006120,110006126717,EQUISTAR CHEMICALS LP MATAGOR DA FACILITY,BAY CITY,TX,77414,HIGHWAY 60 13M S BAY CITY,,MATAGORDA,28.7875,-95.943056,325211,C,12.6
1004880,110000465069,EQUISTAR CORPUS CHRISTI PLANT,CORPUS CHRISTI,TX,78410,1501 MCKINZIE ROAD,,NUECES,27.808798,-97.572239,325110,"C,X",2882.88
1007164,110000370508,"ERACHEM COMILOG, INC.",NEW JOHNSONVILLE,TN,37134,795 FOOTE LANE,,HUMPHREYS,35.997464,-87.979097,325188,C,23.94
1004376,110043782993,ERAMET MARIETTA INC. (0684020006),MARIETTA,OH,45750,STATE RT 7 S,,Washington,39.4404583,-81.4498717,331112,"C,K",3.15
1008014,110040620600,ERGON REFINING INC,VICKSBURG,MS,39183,2125 HAINING RD,,WARREN,32.389873,-90.900167,324110,"C,P,Y",527.94
1007882,110027982565,ERGON WEST VIRGINIA INC,NEWELL,WV,26050,9995 OHIO RIVER BLVD,,HANCOCK,40.6111,-80.630833,324110,"C,P,Y",473.34
1006103,110006328232,ERIE COUNTY SANITARY LANDFILL,MILAN,OH,44846,10102 HOOVER RD,,ERIE,41.34402,-82.60357,562212,HH,24455.55
1005037,110000308612,ERVING PAPER MILLS INC,ERVING,MA,01344,97 EAST MAIN STREET,,FRANKLIN,42.60008,-72.37838,322121,C,24.36
1002463,110043785437,ERWIN MANUFACTURING COMPLEX,PAINTED POST,NY,14870,792 ADDISON RD,,Steuben,42.1676541,-77.1370115,336399,C,10.5
1003320,110041007040,ESCANABA PAPER COMPANY,ESCANABA,MI,49829,7100 COUNTY ROAD 426 PO BOX 757,,DELTA,45.80339,-87.09147,322121,"AA,C",8630.16
1002697,110039687443,ESCANABA POWER PLANT,ESCANABA,MI,49829,2000 POWER PLANT ROAD,,DELTA,45.77371,-87.06936,221112,C,300.3
1004216,110000563202,ESSEX COUNTY RESOURCE RECOVERY FACILITY,NEWARK,NJ,07105,183 RAYMOND BLVD,,ESSEX,40.739778,-74.126167,562213,C,6074.67
1001835,110043803890,ESSROC CEMENT PLANTS I &III/NAZARTH,NAZARETH,PA,18064,ROUTE 248 & EASTON ROAD,,Northampton,40.7581175,-75.3178952,327310,"C,H",811.44
1006136,110000401459,ESSROC MATERIALS INC,LOGANSPORT,IN,46947,3084 W 225 S,,CASS,40.735861,-86.430778,327310,"C,H",31.5
1002517,110000592626,ESSROC MATERIALS INC,SPEED,IN,47172,301 US 31,,CLARK,38.415722,-85.749361,327310,"C,H",471.66
1004256,110018863023,"ETC of Georgia, LLC - Grady Road Landfill",Rockmart,GA,30153,316 Grady Road,,POLK,33.99554,-85.16728,562212,HH,119280
1007830,110006060145,ETHANOL 2000 LLP dba Poet Biorefining-Bingham Lake,BINGHAM LAKE,MN,56118,40212 510TH AVENUE,,COTTONWOOD,43.897083,-95.045278,325193,"C,PP",23.52
1005779,110001310689,EUNICE NATURAL GAS PROCESSING PLANT,EUNICE,LA,70535,222 REFINERY ROAD,,SAINT LANDRY,30.455267,-92.529956,211112,C (Abbr),40.95
1005130,110043783224,EUSTACE GAS PLANT,EUSTACE,TX,75124,16401 COUNTY ROAD 2854,,Henderson,32.3267732,-96.0044121,211111,C (Abbr),31.5
1007987,110043781468,EVERGREEN LANDFILL/FKA PELLEGRENE SITE,CORAL,PA,15731,1310 Luciousboro Road,,Indiana,40.5026212,-79.1749581,562212,"C,HH",15447.18
1003501,110041223645,EVERGREEN PACKAGING-PINE BLUFF,PINE BLUFF,AR,71601,5201 FAIRFIELD ROAD,,Jefferson,34.1609503,-91.8903882,322121,"AA,C",10392.69
1007723,110043804167,EVERGREEN RECYCLING & DISPOSAL,NORTHWOOD,OH,43619,2625 EAST BROADWAY,,Wood,41.6043442,-83.4536844,562212,"C,HH",111894.72
1004833,110000404296,EVONIK DEGUSSA CORP TIPPECANOE LABORATORIES,LAFAYETTE,IN,47909,1650 LILLY RD,,TIPPECANOE,40.38875,-86.935056,325411,C,262.71
1007041,110017408296,EVONIK DEGUSSA CORPORATION,THEODORE,AL,36582,4201 DEGUSSA RD,,MOBILE,30.515778,-88.137889,325199,C (Abbr),56.91
1004596,110000597088,EVONIK STOCKHAUSEN LLC,GARYVILLE,LA,70051,3606 HIGHWAY 44,,ST JOHN THE BAPTIST,30.043142,-90.627809,325199,C,10.5
1000704,110000346607,"EVONIK STOCKHAUSEN, LLC",GREENSBORO,NC,27406,2401 DOYLE STREET,,GUILFORD,36.0441,-79.78814,325199,C,23.1
1005465,110000437974,EVONIK/GOLDSCHMIDT CHEMICAL,MAPLETON,IL,61547,8300 WEST ROUTE 24,,PEORIA,40.563333,-89.722778,325199,"C,P",29.19
1005303,110000338493,EVRAZ CLAYMONT STEEL,CLAYMONT,DE,19703,4001 PHILADELPHIA PIKE,,NEW CASTLE,39.801306,-75.438556,331111,"C,Q",25.41
1002288,110000451369,EVRAZ STRATCOR INC,HOT SPRINGS,AR,71901,4285 MALVERN ROAD,,GARLAND,34.466111,-92.961667,331492,C (Abbr),4.2
1004345,110043781477,EXIDE CORP,MUNCIE,IN,47302,2601 W MT PLEASANT BLVD,,Delaware,40.1145913,-85.3756249,331492,"C,R",18.9
1000601,110043804176,EXIDE CORP READING SMELTER DIV,READING,PA,19605,SPRING VALLEY RD. & NOLAN ST.,,Berks,40.403733,-75.9405178,331492,"C,R",24.78
1006427,110000609921,EXIDE TECHNOLOGIES,LOS ANGELES,CA,90023,2700 SOUTH INDIANA STREET,,LOS ANGELES,34.00526,-118.19362,331492,"C,R",6.51
1007643,110043804185,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,BATON ROUGE,LA,70805,4045 SCENIC HWY,,EAST BATON ROUGE,30.491722,-91.168972,324110,"C,X,Y",13194.51
1007542,110000463178,EXXONMOBIL Bt Site,BAYTOWN,TX,77520,5000 Bayway Dr,,HARRIS,29.73489,-95.02272,324110,"C,X,Y",16823.31
1003484,110043781486,EXXONMOBIL CHEMICAL CO - BATON ROUGE PLASTICS PLANT,BATON ROUGE,LA,70807,11675 SCOTLAND ZACHARY HIGHWAY,,East Baton Rouge,30.5340755,-91.1833043,325211,C,17.01
1006801,110000450011,EXXONMOBIL CHEMICAL CO - BATON ROUGE POLYOLEFINS PLANT,BATON ROUGE,LA,70807,12875 NORTH SCENIC HIGHWAY,,EAST BATON ROUGE,30.560139,-91.2055,325211,C,41.37
1006274,110000463702,EXXONMOBIL CHEMICAL MONT BELVIEU PLASTICS PLANT,MONT BELVIEU,TX,77580,13330 HATCHERVILLE RD.,,CHAMBERS,29.87119,-94.91983,325211,C,17.22
1007329,110000475263,EXXONMOBIL OIL CORP - TORRANCE REFINERY,TORRANCE,CA,90504,3700 WEST 190TH STREET,,LOS ANGELES,33.851944,-118.331389,324110,"C,P,PP,Y",2813.58
1006068,110000595339,EXXONMOBIL OIL JOLIET REFINERY,CHANNAHON,IL,60410,25915 SE FRONTAGE ROAD,,WILL,41.432253,-88.194159,324110,"C,Y",5037.06
1002676,110000915859,EXXONMOBIL PRODUCTION - HAWKINS GAS PLANT,HAWKINS,TX,75765,FM 1795,,WOOD,32.611667,-95.196667,211111,C (Abbr),42
1006148,110008998709,EXXONMOBIL PRODUCTION COMPANY-MOBILE BAY ONSHORE GAS TREATING FACILITY,THEODORE,AL,36582,6000 DEAKLE ROAD,,MOBILE,30.42882,-88.18854,211111,C (Abbr),32.13
1002507,110008998709,EXXONMOBIL PRODUCTION COMPANY-NORTHWEST GULF PROD PLATFORM & DRILL RIGS,THEODORE,AL,36582,6000 DEAKLE ROAD,,MOBILE,30.42882,-88.18854,211111,C (Abbr),11.13
1002384,110028014805,EXXONMOBIL SANTA YNEZ FACILITY,GOLETA,CA,93117,12000 CALLE REAL,,SANTA BARBARA,34.46462,-120.03883,211111,"C,NN",105.42
1002672,110043781495,EXXONMOBIL TRAWICK CENTRAL STATION,NACOGDOCHES,TX,75964,949 COUNTY ROAD 935,,NACOGDOCHES,31.78993,-94.75905,211111,C (Abbr),13.65
1006031,110041478371,EZELL COMPRESSOR SITE,ALVARADO,TX,76009,I 35W; EXIT 30 S; W SIDE OF SERVICE RD; S 1.2 MI;,,JOHNSON,32.449942,-97.2615,211111,C,11.34
1001248,110043786016,Eagle Point Power Generation,WESTVILLE,NJ,08093,ROUTE 130 SOUTH & I 295,,Gloucester,39.8702951,-75.1370254,221112,D,106.05
1001570,110010507317,Earl F Wisdom,SPENCER,IA,51301,3365 165 AVE,,Clay,43.16127,-95.2545,221112,"C,D",76.65
1002719,110043783233,Earlville Compressor Station,Earlville,IA,52041,2417 260th St.,,DELAWARE,42.428067,-91.286693,486210,C (Abbr),12.18
1001006,110006497585,East Bend,UNION,KY,41100,6293 BEAVER RD,,Boone,38.9155507,-84.8455202,221112,D,10218.81
1007508,110043971379,East Rhome Compressor Station,Rhome,TX,76426,6867 East Highway 114,,Wise,33.1683909,-97.8503951,211111,C (Abbr),32.34
1000761,110043781501,East River,NEW YORK,NY,10009,801 EAST 14TH ST,,New York,40.7275043,-73.9800645,221330,"C,D",910.98
1004589,110043969444,East Rockpile Gas Plant,McAlester,OK,74501,"5 mile NE of McAlester, OK on Krebs Lake Rd in S23, T6N, R15E",,Pittsburg,34.9879281,-95.8142885,211112,C (Abbr),
1005951,110043783242,East Yard Compressor Station,Encinal,TX,78019,1 mile south of Encinal,,Webb,28.0229272,-99.4117197,211111,C,9.45
1005464,110007275046,Eastern Michigan University,Ypsilanti,MI,48197,812 Oakwood,,WASHTENAW,42.251061,-83.629341,611310,C (Abbr),13.86
1004330,110001321132,Eastern Sanitary Landfill Solid Waste Management Facility,White Marsh,MD,21162,6257 Days Cove Road,,BALTIMORE,39.39831,-76.39747,562212,"C,HH",56911.68
1006952,110000386332,Eastlake,EASTLAKE,OH,44095,10 ERIE ROAD,,Lake,41.674248,-81.439354,221112,"C,D",1292.34
1007438,110043786748,Eastman Chemical - Texas Operations,LONGVIEW,TX,75602,300 KODAK BLVD,,Harrison,32.462781,-94.6553679,325199,"C,D,X",2611.35
1000232,110043809741,Eastman Chemical Company,KINGSPORT,TN,37662,EASTMAN ROAD AND LINCOLN ST,,Sullivan,36.5493901,-82.5623697,325211,"C,X",9513
1001963,110043807958,"Eastman Chemical Resins, Inc. - Jefferson Site",West Elizabeth,PA,15088,State Route 837,,ALLEGHENY,40.2718464,-79.8975795,325211,C,9.66
1004957,110043797807,Eastman Chemical Texas City Operations,Texas City,TX,77590,201 Bay Street South,,Galveston,29.3852763,-94.9247074,325110,C,24.78
1001199,110000492173,Eastman Kodak - Kodak Park,ROCHESTER,NY,14652,1669 LAKE AVE,,Monroe,43.196959,-77.628233,325992,C,2621.01
1007858,110005067729,Eastside/Texas,Fort Worth,TX,76103,5300 E. First Street,,TARRANT,32.76653,-97.26578,562212,HH,22672.86
1008013,110000330632,Ebensburg Power Company,EBENSBURG,PA,15931,2840 NEW GERMANY ROAD,,Cambria,40.454626,-78.751135,221112,"C,D",1517.67
1002239,110043783590,Echo Springs Gas Plant,Wamsutter,WY,82336,"Section 1, Township 19 North, Range 93 West",,Sweetwater,41.750585,-108.1903059,211112,C (Abbr),114.87
1000682,110000408531,Eckert Station,LANSING,MI,48910,601 ISLAND AVE,,Ingham,42.71875,-84.55604,221112,"C,D",5113.08
1000898,110000817493,Eddystone Generating Station,EDDYSTONE,PA,19022,#1 INDUSTRIAL HWY,,Delaware,39.863068,-75.32444,221112,"C,D",646.17
1001477,110041195845,Edge Moor,WILMINGTON,DE,19809,200 HAY ROAD,,New Castle,39.7777369,-75.4890245,221112,"C,D",350.7
1006390,110043784599,Edgeboro Landfill,East Brunswick,NJ,08816,Near  Edgeboro Rd,,Middlesex,40.4316955,-74.4049778,562212,HH,41055
1000231,110041183652,"Edgecombe Genco, LLC",BATTLEBORO,NC,27809,6358 OLD BATTLEBORO RD 27809,,Edgecombe,36.0412668,-77.7223162,221112,C (Abbr),2023.56
1001581,110043972369,Edgemere Landfill,Far Rockaway,NY,11691,51st and Almeda Street,,QUEENS,40.6024346,-73.762495,562212,HH,2102.31
1006471,110001617698,Edgewater (2857),LORAIN,OH,44052,200 WEST OBERLIN AVE,,Lorain,41.46807,-82.18484,221112,C,
1000983,110000416871,Edgewater (4050),SHEBOYGAN,WI,53802,3739 LAKESHORE DR,,Sheboygan,43.7508284,-87.71453,221112,D,10572.66
1000267,110043785099,Edgewood Energy,BRENTWOOD,NY,11717,WEST END CAMPUS ROAD,,Suffolk,40.7754622,-73.2411506,221112,D,29.82
1000744,110040983923,Edison,EDISON,NJ,08817,164 SILVER LAKE AVE,,Middlesex,40.5054763,-74.3939339,221112,"C,D",36.12
1001541,110000403377,Edwardsport,EDWARDSPORT,IN,47500,15400 VILLWOCK RD,,Knox,38.805635,-87.24788,221112,D,420
1000811,110012143493,"Effingham County Power, LLC",RINCON,GA,31326,3440 MCCALL ROAD,,Effingham,32.296234,-81.282833,221112,"C,D",326.34
1002240,110043803113,Eight Mile Lake Compressor Station,Carbon County,WY,82336,"1/4Section SE NE of Section 3, T18N, R93W",,Sweetwater,41.750585,-108.1903059,213112,C (Abbr),20.37
1000560,110043330106,El Cajon Energy Center,El Cajon,CA,92020,222 N. Johnson Ave,,San Diego,32.79713,-116.97104,221119,D,2.1
1001454,110043799360,El Centro,EL CENTRO,CA,92243,485 E VILLA AVE,,Imperial,32.7538822,-115.5917918,221112,D,128.31
1002473,110043784483,El Centro Landfill,Robstown,TX,78380,3189 SR 69 and County Road 30,,Nueces,27.7598388,-97.654811,562212,"C,HH",46468.8
1007630,110043784492,El Coqui Landfill,Humacao,PA,00791,"Road #3, Int. 923, KM 1.7, Bo. Buena Vista",,,18.132987,-65.8203943,562212,HH,84878.01
1007406,110043970325,El Ebanito Production Facility,McCook,TX,78582,"From McCook, Texas in Hidalgo County, take FM-490 west for 8 miles into Starr County. Take El Panel Road south for 1.85 miles to a crossroad.",,STARR,26.5720043,-98.7921836,211111,C,12.81
